ward_code,ward_name,borough_code,borough_name,candidate_name,party,party_long,number_votes,elected_flag,number_of_councillors_in_ward
E05000565,Sutton North,E09000029,Sutton,"Scully, Emma P.",CON,Conservative Party,1134,,3
E05000565,Sutton North,E09000029,Sutton,"Shields, Vikki",CON,Conservative Party,1032,,3
E05000565,Sutton North,E09000029,Sutton,"Woods, Terry",CON,Conservative Party,1021,,3
E05000565,Sutton North,E09000029,Sutton,"O'Brien, Teresa A.",LAB,Labour Party,754,,3
E05000565,Sutton North,E09000029,Sutton,"Brothers, Emily A.M.",LAB,Labour Party,742,,3
E05000565,Sutton North,E09000029,Sutton,"Richer, Victoria J.",LAB,Labour Party,681,,3
E05000565,Sutton North,E09000029,Sutton,"Beadle, Andrew D.",UKIP,UK Independence Party (UKIP),155,,3
E05000565,Sutton North,E09000029,Sutton,"Beach, Julie A.",UKIP,UK Independence Party (UKIP),140,,3
E05000565,Sutton North,E09000029,Sutton,"Ford, Ernest J.",UKIP,UK Independence Party (UKIP),140,,3
E05000566,Sutton South,E09000029,Sutton,"Shields, Tony A.*",CON,Conservative Party,1383,Yes,3
E05000566,Sutton South,E09000029,Sutton,"Clifton, Richard F.*",LD,Liberal Democrats,1347,Yes,3
E05000566,Sutton South,E09000029,Sutton,"Fivey, Trish*",LD,Liberal Democrats,1303,Yes,3
E05000566,Sutton South,E09000029,Sutton,"Udall, Vanessa M.",CON,Conservative Party,1295,,3
E05000566,Sutton South,E09000029,Sutton,"Slaughter, David A.",CON,Conservative Party,1285,,3
E05000566,Sutton South,E09000029,Sutton,"Parsley, Ed",LD,Liberal Democrats,1187,,3
E05000566,Sutton South,E09000029,Sutton,"Cornell, Tessa L.",LAB,Labour Party,566,,3
E05000566,Sutton South,E09000029,Sutton,"Brennan, Kathryn T.A.",LAB,Labour Party,554,,3
E05000566,Sutton South,E09000029,Sutton,"Phillips, Ron",LAB,Labour Party,475,,3
E05000567,Sutton West,E09000029,Sutton,"Gray, Catherine J.",CON,Conservative Party,1334,Yes,3
E05000567,Sutton West,E09000029,Sutton,"Bande, Lily P.",CON,Conservative Party,1326,Yes,3
E05000567,Sutton West,E09000029,Sutton,"Burke, Kevin M.*",LD,Liberal Democrats,1288,Yes,3
E05000567,Sutton West,E09000029,Sutton,"Rao, Mukesh",CON,Conservative Party,1227,,3
E05000567,Sutton West,E09000029,Sutton,"Mathys, Wendy G.L.*",LD,Liberal Democrats,1206,,3
E05000567,Sutton West,E09000029,Sutton,"Wales, Simon D.*",LD,Liberal Democrats,1190,,3
E05000567,Sutton West,E09000029,Sutton,"Cook, Andy",LAB,Labour Party,806,,3
E05000567,Sutton West,E09000029,Sutton,"Mullaney, Laura J.",LAB,Labour Party,713,,3
E05000567,Sutton West,E09000029,Sutton,"Woolmer, Christopher M.",LAB,Labour Party,672,,3
E05000567,Sutton West,E09000029,Sutton,"Hickson, Peter H.",GRE,Green Party,300,,3
E05000568,The Wrythe,E09000029,Sutton,"Stears, Colin H.*",LD,Liberal Democrats,1324,Yes,3
E05000568,The Wrythe,E09000029,Sutton,"Weatherlake, Sam",LD,Liberal Democrats,1249,Yes,3
E05000568,The Wrythe,E09000029,Sutton,"Patel, Nali",LD,Liberal Democrats,1224,Yes,3
E05000568,The Wrythe,E09000029,Sutton,"Curley, Will",CON,Conservative Party,760,,3
E05000568,The Wrythe,E09000029,Sutton,"Shields, Millie J.",CON,Conservative Party,747,,3
E05000568,The Wrythe,E09000029,Sutton,"Wopinski, Sebastian L.",CON,Conservative Party,659,,3
E05000568,The Wrythe,E09000029,Sutton,"Berry, Sheila A.",LAB,Labour Party,533,,3
E05000568,The Wrythe,E09000029,Sutton,"Sousa, Carlos M.C.P.D.",LAB,Labour Party,498,,3
E05000568,The Wrythe,E09000029,Sutton,"McCarthy, Paul G.",LAB,Labour Party,476,,3
E05000568,The Wrythe,E09000029,Sutton,"Mouncey, Penny",GRE,Green Party,204,,3
E05000568,The Wrythe,E09000029,Sutton,"Bannon, John T.",UKIP,UK Independence Party (UKIP),196,,3
E05000568,The Wrythe,E09000029,Sutton,"Boulton, Michael C.",GRE,Green Party,187,,3
E05000568,The Wrythe,E09000029,Sutton,"Main-Ian, Bill",UKIP,UK Independence Party (UKIP),177,,3
E05000568,The Wrythe,E09000029,Sutton,"Marotta, Gino M.",UKIP,UK Independence Party (UKIP),129,,3
E05000568,The Wrythe,E09000029,Sutton,"Mouncey, Phil",GRE,Green Party,121,,3
E05000569,Wallington North,E09000029,Sutton,"Gordon, Sunita*",LD,Liberal Democrats,1637,Yes,3
E05000569,Wallington North,E09000029,Sutton,"James, Marian",LD,Liberal Democrats,1587,Yes,3
E05000569,Wallington North,E09000029,Sutton,"Melican, Joyce H.*",LD,Liberal Democrats,1505,Yes,3
E05000569,Wallington North,E09000029,Sutton,"Leonard, Charlotte A.",CON,Conservative Party,912,,3
E05000569,Wallington North,E09000029,Sutton,"Robertson, Lynn A.",CON,Conservative Party,888,,3
E05000569,Wallington North,E09000029,Sutton,"Wortley, Chris",CON,Conservative Party,827,,3
E05000569,Wallington North,E09000029,Sutton,"McLoughlin, Michael J.",LAB,Labour Party,594,,3
E05000569,Wallington North,E09000029,Sutton,"Towler, Mary E.",LAB,Labour Party,526,,3
E05000569,Wallington North,E09000029,Sutton,"Towler, David",LAB,Labour Party,516,,3
E05000569,Wallington North,E09000029,Sutton,"Thomson, Verity J.",GRE,Green Party,300,,3
E05000569,Wallington North,E09000029,Sutton,"Webb, Mark E.",GRE,Green Party,222,,3
E05000569,Wallington North,E09000029,Sutton,"Horne, Malcolm C.",UKIP,UK Independence Party (UKIP),119,,3
E05000569,Wallington North,E09000029,Sutton,"North, Angela T.",UKIP,UK Independence Party (UKIP),104,,3
E05000569,Wallington North,E09000029,Sutton,"Worsfold, Viven J.",UKIP,UK Independence Party (UKIP),72,,3
E05000570,Wallington South,E09000029,Sutton,"Cook, Steve*",LD,Liberal Democrats,1793,Yes,3
E05000570,Wallington South,E09000029,Sutton,"McCoy, Jayne L.*",LD,Liberal Democrats,1704,Yes,3
E05000570,Wallington South,E09000029,Sutton,"Sadiq, Muhammad I.*",LD,Liberal Democrats,1588,Yes,3
E05000570,Wallington South,E09000029,Sutton,"Brisley, Daryl S.",CON,Conservative Party,1233,,3
E05000570,Wallington South,E09000029,Sutton,"Wortley, Hilary V.",CON,Conservative Party,1089,,3
E05000570,Wallington South,E09000029,Sutton,"Giwa, Omoniyi",CON,Conservative Party,978,,3
E05000570,Wallington South,E09000029,Sutton,"Murray, David N.",LAB,Labour Party,506,,3
E05000570,Wallington South,E09000029,Sutton,"Lambert, Bobbie",LAB,Labour Party,413,,3
E05000570,Wallington South,E09000029,Sutton,"Tomlinson, Maeve M.",GRE,Green Party,404,,3
E05000570,Wallington South,E09000029,Sutton,"Roper, Callum W.",LAB,Labour Party,373,,3
E05000571,Wandle Valley,E09000029,Sutton,"Andrew, Benjamin E.",LD,Liberal Democrats,1128,Yes,3
E05000571,Wandle Valley,E09000029,Sutton,"Galligan, Vincent",LD,Liberal Democrats,1057,Yes,3
E05000571,Wandle Valley,E09000029,Sutton,"Zuchowska, Hanna A.*",LD,Liberal Democrats,950,Yes,3
E05000571,Wandle Valley,E09000029,Sutton,"Grant, David",LAB,Labour Party,883,,3
E05000571,Wandle Valley,E09000029,Sutton,"Thomas, Margaret A.",LAB,Labour Party,826,,3
E05000571,Wandle Valley,E09000029,Sutton,"Wattoo, Ahmad N.",LAB,Labour Party,723,,3
E05000571,Wandle Valley,E09000029,Sutton,"Jeffreys, David P.",CON,Conservative Party,475,,3
E05000571,Wandle Valley,E09000029,Sutton,"Taylor, Ross P.",CON,Conservative Party,461,,3
E05000571,Wandle Valley,E09000029,Sutton,"Russell, Julia M.",CON,Conservative Party,451,,3
E05000571,Wandle Valley,E09000029,Sutton,"Greening, Barry J.",UKIP,UK Independence Party (UKIP),245,,3
E05000571,Wandle Valley,E09000029,Sutton,"Alfrey, Peter R.",GRE,Green Party,229,,3
E05000571,Wandle Valley,E09000029,Sutton,"Heathfield, Helen R.",GRE,Green Party,206,,3
E05000571,Wandle Valley,E09000029,Sutton,"Nicholson, Mark A.",UKIP,UK Independence Party (UKIP),180,,3
E05000571,Wandle Valley,E09000029,Sutton,"Wood, Stewart",UKIP,UK Independence Party (UKIP),174,,3
E05000571,Wandle Valley,E09000029,Sutton,"Mudge, Gina",GRE,Green Party,166,,3
E05000572,Worcester Park,E09000029,Sutton,"Batt, Jenny L.",LD,Liberal Democrats,1759,Yes,3
E05000572,Worcester Park,E09000029,Sutton,"Drummond, Tom",CON,Conservative Party,1539,Yes,3
E05000572,Worcester Park,E09000029,Sutton,"Heffernan, Drew L.",LD,Liberal Democrats,1489,Yes,3
E05000572,Worcester Park,E09000029,Sutton,"Martin, Sam",LD,Liberal Democrats,1461,,3
E05000572,Worcester Park,E09000029,Sutton,"Miah, Bob",CON,Conservative Party,1459,,3
E05000572,Worcester Park,E09000029,Sutton,"Newman, Paul C.",CON,Conservative Party,1421,,3
E05000572,Worcester Park,E09000029,Sutton,"Martin, Liz",LAB,Labour Party,714,,3
E05000572,Worcester Park,E09000029,Sutton,"Evers, John K.",LAB,Labour Party,711,,3
E05000572,Worcester Park,E09000029,Sutton,"Morrison, Ann",LAB,Labour Party,552,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Hossain, Mohammed A.",LAB,Labour Party,2916,Yes,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Islam, Sirajul*",LAB,Labour Party,2830,Yes,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"McQuillan, Eve J.",LAB,Labour Party,2816,Yes,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Hoque, Shamsul",PATH,People`s Alliance of Tower Hamlets,800,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Haque, Syed J.",PATH,People`s Alliance of Tower Hamlets,778,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Matthews, Eleanor J.",GRE,Green Party,678,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Burgess, Paul D.",GRE,Green Party,570,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Macneil-Brown, Jessie",WEP,Women's Equality Party,564,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Foster, John P.W.",GRE,Green Party,532,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Akther, Farhana",ASP,Aspire,501,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Chowdhury, Md A.H.",ASP,Aspire,394,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Dyer, William P.H.",LD,Liberal Democrats,375,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Chowdhury, Jamir H.",ASP,Aspire,357,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Davis, Silas M.L.",LD,Liberal Democrats,347,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Shelton, Phyllisa M.",LD,Liberal Democrats,323,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Alam, Radia",CON,Conservative Party,291,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Glover, Dinah R.",CON,Conservative Party,291,,3
E05009317,Bethnal Green,E09000030,Tower Hamlets,"Ingram, Lillian K.F.",CON,Conservative Party,291,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Ronald, Candida*",LAB,Labour Party,1275,Yes,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Haque, Ehtashamul",LAB,Labour Party,1237,Yes,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Pappu, Mohammed I.M.",LAB,Labour Party,1089,Yes,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Kay, Alexander J.",CON,Conservative Party,883,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"De Sousa, Sofia D.S.P.T.",CON,Conservative Party,807,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Vandyke, Nicholas D.A.",CON,Conservative Party,804,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Malik, Abdul",ASP,Aspire,708,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Uddin, Muhammad B.",ASP,Aspire,650,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Rahman, Mohammed A.",ASP,Aspire,605,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Clarke, Stephen",LD,Liberal Democrats,600,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"De Ferry, Gabriella P.",LD,Liberal Democrats,562,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Munoz Moreno, Antonio E.",LD,Liberal Democrats,363,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Fea, Thomas W.G.",GRE,Green Party,321,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Lomas, Mark S.",GRE,Green Party,306,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Nessa, Shahena",PATH,People`s Alliance of Tower Hamlets,287,,3
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,"Hoole, David",GRE,Green Party,236,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Blake, Rachel N.*",LAB,Labour Party,2789,Yes,3
E05009319,Bow East,E09000030,Tower Hamlets,"Francis, Marc*",LAB,Labour Party,2644,Yes,3
E05009319,Bow East,E09000030,Tower Hamlets,"Ali, Amina*",LAB,Labour Party,2482,Yes,3
E05009319,Bow East,E09000030,Tower Hamlets,"Cox, David J.",GRE,Green Party,591,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Islam, Foyzul",ASP,Aspire,503,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Holden, Farika",GRE,Green Party,464,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Smith, Daniel T.",GRE,Green Party,416,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Bodruzzaman, Shah M.",PATH,People`s Alliance of Tower Hamlets,390,,3
E05009319,Bow East,E09000030,Tower Hamlets,"O`Casey, Eimear",LD,Liberal Democrats,366,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Dempster, Sean M.",CON,Conservative Party,358,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Sims, Benjamin F.",LD,Liberal Democrats,346,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Edwards, Robin W.",CON,Conservative Party,345,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Choudhury, Koyes U.",LD,Liberal Democrats,342,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Rahman, Mohammed A.",ASP,Aspire,338,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Ismail, Mahamed A.",ASP,Aspire,329,,3
E05009319,Bow East,E09000030,Tower Hamlets,"Mycroft, Joseph K.",CON,Conservative Party,258,,3
E05009320,Bow West,E09000030,Tower Hamlets,"Begum, Asma*",LAB,Labour Party,2384,Yes,2
E05009320,Bow West,E09000030,Tower Hamlets,"Whitehead, Valerie J.",LAB,Labour Party,2038,Yes,2
E05009320,Bow West,E09000030,Tower Hamlets,"Polson, Alistair J.",GRE,Green Party,499,,2
E05009320,Bow West,E09000030,Tower Hamlets,"Franchi, Liza",LD,Liberal Democrats,413,,2
E05009320,Bow West,E09000030,Tower Hamlets,"Silberbauer, Anne V.",GRE,Green Party,398,,2
E05009320,Bow West,E09000030,Tower Hamlets,"Hall, Samuel R.",CON,Conservative Party,356,,2
E05009320,Bow West,E09000030,Tower Hamlets,"Kendrick, Agnieszka J.",CON,Conservative Party,282,,2
E05009320,Bow West,E09000030,Tower Hamlets,"Rahman, Habibur",ASP,Aspire,273,,2
E05009320,Bow West,E09000030,Tower Hamlets,"Hussain, Altaf",LD,Liberal Democrats,255,,2
E05009320,Bow West,E09000030,Tower Hamlets,"Tanim, Mohammed K.I.",ASP,Aspire,223,,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Rahman, Zenith",LAB,Labour Party,1367,Yes,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Tomlinson, Daniel M.",LAB,Labour Party,1136,Yes,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Miah, Mohammed M.",ASP,Aspire,905,,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Ahmed, Khales U.*",PATH,People`s Alliance of Tower Hamlets,795,,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Mannan, Abdul",ASP,Aspire,525,,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Chowdhury, Nehad A.",PATH,People`s Alliance of Tower Hamlets,353,,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Bateman, Helen L.",GRE,Green Party,258,,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Ludlow, Janet I.",LD,Liberal Democrats,190,,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Carlton, Christine A.",CON,Conservative Party,143,,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Gibson, Scott H.",CON,Conservative Party,117,,2
E05009321,Bromley North,E09000030,Tower Hamlets,"Rawlins, Christopher",LD,Liberal Democrats,110,,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Hassell, Daniel P.A.*",LAB,Labour Party,1786,Yes,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Uddin, Helal*",LAB,Labour Party,1759,Yes,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Choudhury, Bodrul I.",ASP,Aspire,1018,,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Hussain, Kabir",ASP,Aspire,903,,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Uddin, Muhammed R.",PATH,People`s Alliance of Tower Hamlets,271,,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Fenton, Caroline A.",GRE,Green Party,228,,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Casswell, Joshua J.",LD,Liberal Democrats,191,,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Crompton, Benjamin A.",CON,Conservative Party,190,,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Herzberg, Florian",GRE,Green Party,166,,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Stevenson, Emily J.",LD,Liberal Democrats,165,,2
E05009322,Bromley South,E09000030,Tower Hamlets,"Harris, Zachary L.",CON,Conservative Party,127,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Wood, Andrew G.*",CON,Conservative Party,883,Yes,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Perry, Kyrsten D.",LAB,Labour Party,760,Yes,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Anis, Anisur R.",LAB,Labour Party,759,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Randall, Thomas W.",CON,Conservative Party,753,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Talukdar, Mohammed M.M.",ASP,Aspire,697,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Begum, Helen",ASP,Aspire,456,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Lyons, Kevin M.",LD,Liberal Democrats,317,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Ahmed, Yusuf E.",PATH,People`s Alliance of Tower Hamlets,236,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Shelton, Gareth L.",LD,Liberal Democrats,222,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Grey, Andrew",GRE,Green Party,214,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Bolter, Natasha",IND,Independent,141,,2
E05009323,Canary Wharf,E09000030,Tower Hamlets,"Blackwell, Alasdair",GRE,Green Party,136,,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Bustin, Mufeedah",LAB,Labour Party,1111,Yes,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Golds, Peter S.*",CON,Conservative Party,1107,Yes,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Hussain, Shahaveer",LAB,Labour Party,1032,,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Bagshaw, Elaine S.",LD,Liberal Democrats,899,,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Strawson, James R.",CON,Conservative Party,778,,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"English, Shelly L.",LD,Liberal Democrats,614,,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Rahman, Sadiqur",ASP,Aspire,370,,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Chowdhury, Sohir U.",ASP,Aspire,282,,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Gladwin, Victoria B.",GRE,Green Party,279,,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Allison, David N.",GRE,Green Party,254,,2
E05009324,Island Gardens,E09000030,Tower Hamlets,"Manik, Abdul",PATH,People`s Alliance of Tower Hamlets,197,,2
E05009325,Lansbury,E09000030,Tower Hamlets,"Chowdhury, Abdul K.",LAB,Labour Party,2140,Yes,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Harun, Muhammad H.M.",LAB,Labour Party,1868,Yes,3
E05009325,Lansbury,E09000030,Tower Hamlets,"White, Rebecca M.O.",LAB,Labour Party,1839,Yes,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Ahmed, Abul M.O.",ASP,Aspire,1358,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Choudhury, Jahed",ASP,Aspire,980,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Akthar, Shuily",ASP,Aspire,881,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Sheikh, Abdul S.",PATH,People`s Alliance of Tower Hamlets,646,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Gilbert, Jack M.",LD,Liberal Democrats,506,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"McQueen, Oliver",LD,Liberal Democrats,427,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Afruz, Mumshad",CON,Conservative Party,398,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Ingham, Paul W.E.",CON,Conservative Party,388,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Guttmann, Catherine E.",GRE,Green Party,377,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Miah, Syed A.",PATH,People`s Alliance of Tower Hamlets,354,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Uddin, Muhammad F.",PATH,People`s Alliance of Tower Hamlets,337,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Urpeth, John D.",GRE,Green Party,331,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Hussain, Tara",LD,Liberal Democrats,299,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Darwish, Hanad M.",CON,Conservative Party,247,,3
E05009325,Lansbury,E09000030,Tower Hamlets,"Khan, Monsur A.",IND,Independent,167,,3
E05009326,Limehouse,E09000030,Tower Hamlets,"King, James R.V.",LAB,Labour Party,755,Yes,1
E05009326,Limehouse,E09000030,Tower Hamlets,"Garside, David R.",CON,Conservative Party,622,,1
E05009326,Limehouse,E09000030,Tower Hamlets,"Briggs, Jack N.F.",LD,Liberal Democrats,265,,1
E05009326,Limehouse,E09000030,Tower Hamlets,"Rashid, Shaheen",ASP,Aspire,207,,1
E05009326,Limehouse,E09000030,Tower Hamlets,"Kiely, Timothy Patrick",GRE,Green Party,117,,1
E05009326,Limehouse,E09000030,Tower Hamlets,"O`Connell, Adam",PATH,People`s Alliance of Tower Hamlets,72,,1
